PassengerId,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HP_Europa,HP_Mars,D_PSO J318.5-22,D_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Transported
2092_04,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2092_05,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2094_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
2095_01,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2096_01,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2096_02,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2097_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2099_01,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
2100_01,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2102_01,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2104_01,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2104_02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2105_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2106_01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2107_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2110_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2111_01,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2112_01,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2114_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2115_01,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2116_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2117_01,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2118_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2120_01,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
2121_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2123_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2123_02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
2124_01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2125_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2127_01,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2128_01,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2129_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2130_01,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2131_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2133_02,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
2134_01,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2135_01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2136_01,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2137_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
2137_02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
2137_03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
2139_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
2140_01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2141_01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2143_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2143_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2144_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2145_01,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2148_01,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2149_01,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
2150_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2152_01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2153_01,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2154_01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2156_01,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2158_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2159_01,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2161_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
2162_01,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
2162_02,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
2163_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2167_01,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2168_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
2168_02,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2171_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2171_02,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2172_01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2173_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
2175_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2177_01,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
2179_01,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2180_01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2182_01,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2183_01,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
2183_02,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2186_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2187_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2188_01,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2190_01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2191_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
2193_01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2194_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2195_01,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2196_01,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2196_02,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2196_03,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2196_04,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2198_01,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2200_01,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2201_01,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2202_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2203_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2204_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2205_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2206_01,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2207_01,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2209_01,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2210_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2211_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2212_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2215_01,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2215_02,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2215_03,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
2215_04,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2219_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2220_01,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2221_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
2224_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2225_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2228_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2229_01,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2231_01,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2232_01,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2232_02,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2233_01,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2234_01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
2234_02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
2234_03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2234_04,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2234_05,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2234_06,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
2235_01,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2237_01,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2237_02,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2238_01,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2239_01,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2241_01,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2243_01,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2251_01,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2251_02,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2252_01,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2253_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2254_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2255_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2255_02,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
2256_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2257_01,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
2257_02,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2258_01,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2261_01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2262_01,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2263_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2264_01,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2266_01,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2267_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
2268_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2269_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
2270_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
2272_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2272_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2272_03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2273_01,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2274_01,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2274_02,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2275_01,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
2277_01,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2278_01,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2279_01,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2280_01,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2281_01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
2284_01,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2287_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2288_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2289_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
2291_02,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2291_03,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2295_01,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2295_02,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2296_01,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2298_01,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2299_01,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2300_01,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2300_02,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2301_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2301_02,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2301_03,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2302_01,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2303_01,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
2305_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2306_01,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
2306_03,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2306_04,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2306_05,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2306_06,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2308_01,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2308_02,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2308_03,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2308_04,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
2309_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2310_01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2310_02,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
2310_03,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2310_04,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
2311_01,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2312_01,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2313_01,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2314_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2315_01,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2316_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2317_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2318_01,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2319_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2321_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2325_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2327_01,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
2329_01,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
2332_01,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2333_01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2336_01,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2336_02,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2338_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2338_02,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2339_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2340_01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2341_01,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2345_01,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2347_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2347_03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2347_04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
2347_05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2347_06,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2347_07,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2348_01,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2349_01,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2353_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2353_02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2356_01,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2356_02,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
2356_03,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
2357_01,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2360_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2361_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2361_02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2363_01,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2364_01,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2365_01,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
2366_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2367_01,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2368_01,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
2369_01,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2373_01,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2374_01,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
2375_01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2376_01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2377_01,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2379_01,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2382_01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2384_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2384_02,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2384_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2384_04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2384_05,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2384_07,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2385_01,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2387_01,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
2389_01,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2391_01,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2392_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2395_01,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2396_01,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2396_02,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2397_01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2398_01,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2399_01,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2401_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
2402_01,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2403_01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2404_01,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2404_02,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2404_03,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2404_04,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2406_01,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
2409_01,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2409_02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2410_01,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2411_01,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2412_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
2413_01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2414_01,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2416_01,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2417_01,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2419_01,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
